"ID","gender","age","plz","urban","edu","member","donation","no_ag","income_","drought","flood","climate","water","wtp_all","SQR","SQR_1km","SQR_10km","SQR_20km","SQR_33km","howas","DIM2014","DIM2007","DIM2000","SMI_Min","Nitrate_RG","xcoor","ycoor","flooded"
777,1,50,47057,1,1,0,0,1,2250,0.3056163624,-0.108601564793537,0.034140172587813,-1.97434916156232,-1.74319419136804,NA,NA,73.1860873678456,70.9106056132014,71.5410148958794,0,0.167346939,0.162962963,0.169611307,0.015975590795279,FALSE,-257106.8389094,53134.1426642,FALSE
778,1,67,47179,1,0,0,0,1,1250,0.3325148958,-0.025012691721426,0.028137109380534,0.818111568631985,1.15375088209109,NA,69,69.5606361829026,69.5262638701583,70.1204222556096,0,0.167346939,0.162962963,0.169611307,0.011523845605552,TRUE,-260803.362609,65042.9956013,FALSE
779,0,23,79865,1,0,0,0,0,2250,0.1862015289,-0.332555206007544,0.275602417206456,-0.124622176543847,0.00462656355506499,NA,49.9821428571429,37.8263199913431,46.4746406442787,51.2511885964391,0,0.085714286,0.166666667,0.286219081,3.1237326e-07,TRUE,-168741.3007245,-356108.6252389,FALSE
780,0,47,37170,0,1,1,0,1,1250,0.3612493448,-0.180234657129944,0.182177440644613,1.29879728215356,1.66198941046823,62.7477151680773,61.8847503470416,60.1440235719582,57.7951296235833,58.97573762724,0,0.110204082,0.107407407,0.102473498,0.007351586595178,FALSE,-59175.4526755,63619.9774339,FALSE
781,1,56,33719,1,0,0,0,0,1250,0.3316291179,0.314642088529967,0.463219785183891,2.58834277302554,3.6978337646394,69.9098360655738,70.1235294117647,71.0176447792005,67.0836805658304,63.5337000722078,0,0.408163265,0.388888889,0.374558304,0.011436619795859,FALSE,-129066.7577647,115344.0869681,FALSE
782,0,26,66793,1,0,0,0,1,2250,0.3537542125,0.346320888042072,0.825401360252074,0.976188343833258,2.5016648046274,48.1850625497324,47.6400981530911,46.4819515693837,44.3283882891341,42.1246308172075,0,0.028571429,0.044444444,0.060070671,0.021613769233227,FALSE,-265630.7813632,-176383.9893402,FALSE
783,0,18,48308,0,0,0,0,1,1250,0.3257216851,0.446156728756372,0.788384088104092,1.69586985631034,3.2561323582708,66.0540421792619,66.4347707423581,65.0683103530086,61.8094549788061,63.9032409184043,1,0.179591837,0.17037037,0.16254417,0.009740781970322,FALSE,-206391.0733076,99928.8135353,TRUE
785,0,18,70567,1,0,1,0,1,7000,0.3570114798,0.238787418930097,0.358380310250053,1.54327054427276,2.49744975325291,33.3,33.42,41.70389251148,57.1363591350104,58.5000638144636,0,0.440816327,0.42962963,0.448763251,0.034048087894917,FALSE,-98921.4758603,-252072.3742604,FALSE
786,0,47,41334,1,1,0,1,1,3000,0.351090544,-0.230422434413317,0.507120764211423,3.75978656033776,4.38757543413587,72.8305288461538,73.3953305351522,73.0020318263601,74.6766648929695,77.7533078315213,0,0.216326531,0.2,0.201413428,0.020689347758889,TRUE,-295842.1684082,43710.8470351,FALSE
787,1,24,92334,1,0,0,0,1,1750,0.4186801498,0.817192933640834,0.503092927594959,1.10533157917032,2.84429759020611,43.0650004566761,45.0082826722445,46.3818320488045,46.1192387427895,48.331275286506,0,0.065306122,0.059259259,0.06360424,0.008276220411062,FALSE,70539.5411753,-208715.9670257,FALSE
788,0,68,86159,1,0,0,0,1,2250,0.3599155747,1.05685155010754,0.662525862432269,0.644648862787171,2.72394185002698,76.5,75.3,73.3332451032292,70.4257669846481,69.8670044213225,0,0.016326531,0.014814815,0.017667845,0.014970527030528,TRUE,29258.3720681,-294989.3368237,FALSE
789,1,21,30419,1,0,0,1,0,3000,0.4062288012,0.315275624823846,0.629945577547347,1.00148833227595,2.35293833584714,69.507894482529,69.1732260673277,74.0518613573397,73.2686256141328,71.0827100997693,0,0.681632653,0.633333333,0.61130742,0.003281953046098,TRUE,-56649.456946,157273.2659252,FALSE
790,0,56,14089,1,0,0,0,1,4250,0.348987345,0.273509690773308,0.360533229887697,4.55034778058478,5.53337804624578,54.7499991522895,54.8763147989909,48.3543284307483,46.8209867631079,46.864773674109,0,0.714285714,0.777777778,1,0.010488043539226,FALSE,180050.5531907,166736.2103273,FALSE
791,1,43,88074,1,1,0,0,1,500,0.3676115123,0.374464179133408,0.580725527501662,0.733849726307219,2.05665094524229,NA,NA,69.2601156069364,69.3585461689587,68.5037632821724,3,0.130612245,0.137037037,0.190812721,0.002180898329243,FALSE,-70278.0651514,-366575.6674559,TRUE
792,0,47,44135,1,1,0,1,1,3000,0.3343829837,0.01441249225564,0.362317378247832,1.73685582752546,2.44796868172893,NA,NA,86.6475133334889,76.5403019525472,72.3671761552624,0,0.053061224,0.048148148,0.045936396,0.017929738387465,FALSE,-209714.3267994,61384.0645031,FALSE
793,1,64,25712,1,0,0,0,1,1250,0.337981561,0.512172653916542,0.742811503591751,1.72102231740364,3.31398803591193,63,62.6541554959786,65.117209631728,68.4415709901103,68.3051231349658,0,0.089795918,0.085185185,0.088339223,0.022838929668069,TRUE,-83133.5632471,333955.4118989,FALSE
794,0,46,24217,1,0,0,1,1,3000,0.2948370183,-0.008306143577598,-0.104815568622855,-1.90952082251318,-1.72780551641363,62.701764235777,64.1476527116737,65.959509641689,65.9759132096702,65.6306156859757,0,0.106122449,0.1,0.102473498,0.0214221496135,FALSE,-8396.2983969,377473.9610136,FALSE
795,0,59,10777,1,0,0,0,1,4250,0.3473170748,-0.215414980504265,0.360462652708357,5.25445027334514,5.74681502034923,NA,NA,49.2999992370605,48.7641357954368,47.8770764135001,0,0.714285714,0.777777778,1,0.021385541185737,FALSE,192878.261161,170197.0568874,FALSE
796,0,30,34225,1,0,0,0,1,3000,0.3454033743,0.278380535954192,0.574716259099954,4.68778768429117,5.88628785364532,72.4668635806522,67.4030487654639,60.9380072686494,58.8561740102994,56.2947389329883,0,0.342857143,0.314814815,0.303886926,0.012959007173777,TRUE,-76051.3388062,28270.5928107,FALSE
797,0,25,25541,0,0,0,0,1,3000,0.3304549823,-0.101677867817275,1.01389073845501,0.810022441782609,2.05269029472034,70.1079545454545,70.5,70.2638483965015,69.6684871654833,67.957569073664,0,0.089795918,0.085185185,0.088339223,0.021955218166113,FALSE,-90536.0119735,323939.2885283,FALSE
798,1,27,76744,0,1,0,1,1,1750,0.3398823684,0.029400303860704,0.14799826069322,-2.73352001523252,-2.2162390822786,73.098952967459,72.9246976221761,68.9437936780177,69.1923305322361,70.0927602124055,0,0.008163265,0.007407407,0.010600707,0.011324431747198,TRUE,-169094.5662198,-215790.6206041,FALSE
799,0,37,60326,1,0,0,0,1,3000,0.3122277784,0.118868103061269,0.199755871275828,-0.028354252663146,0.602497500073951,NA,NA,77.1715165561533,71.5331389726624,66.8884547231207,2,0.240816327,0.237037037,0.250883392,0.02773947454989,TRUE,-133933.0318877,-98124.5193107,TRUE
800,1,48,22949,1,1,0,0,1,4250,0.3530092907,0.265151736811126,0.30663239088423,4.96430392073996,5.88909733913532,63.3720930232558,63.841628959276,64.6721499617445,64.9681281451219,64.4534935540107,0,0.159183673,0.174074074,0.183745583,0.007246376946568,TRUE,-20326.7680808,299542.3602694,FALSE
801,0,29,33100,1,1,1,1,0,2250,0.3516872343,-0.011518389379464,-0.11827327273675,1.65705627322364,1.87895184540743,33.9099816560329,34.9944976654053,44.9559534306208,52.1867637947986,58.8559674875637,0,0.281632653,0.285185185,0.282685512,0.002675076480955,TRUE,-115402.2878275,81345.1484765,FALSE
802,1,23,46569,1,1,0,0,1,3000,0.3642544971,0.32726907749147,0.239274718478325,-1.2045536445226,-0.273755351452805,61.6404494382022,61.7869022869023,63.9460387520947,66.2213083232392,68.0301514376014,0,0.53877551,0.555555556,0.558303887,0.012165854685009,TRUE,-258176.579308,77955.2392931,FALSE
803,1,62,84405,0,1,1,1,1,3000,0.3757085023,0.228608219030168,0.301536290317064,3.83088669169499,4.73673970334222,57.2640257577528,58.5042409653785,60.6508030622166,63.1119688573757,66.586575802281,0,0.07755102,0.092592593,0.091872792,0.008351839147508,FALSE,123652.2530426,-300944.5376267,FALSE
804,1,37,54347,1,0,0,0,1,1750,0.3547566999,0.2607481610035,-0.011320513239416,2.04986054826657,2.65404489593065,26.9021356044671,26.3896059277414,41.0907279992837,44.3187068446354,43.6044247430476,0,0.089795918,0.1,0.120141343,0.020196473225951,TRUE,-257879.7221013,-121693.4808543,FALSE
805,0,51,37115,0,0,0,0,1,3000,0.3753753421,-0.009383063506135,-0.015565726053387,0.575732526878778,0.926159079419256,55.7960657160333,55.9368285544362,56.7338581589909,57.7933327967536,57.238399505495,0,0.563265306,0.548148148,0.54770318,0.01840584911406,FALSE,-17584.3146451,57619.6168863,FALSE
806,0,65,93437,1,0,0,1,1,3000,0.3531300985,0.149657037983859,0.613450149703613,2.21568895619555,3.33192624238302,47.1687570607887,47.1409724718565,47.8313791188051,49.6062206704032,50.2172762786126,0,0.228571429,0.207407407,0.208480565,0.037346661090851,FALSE,169662.7167676,-185229.2736818,FALSE
807,0,35,58135,1,0,0,0,1,3000,0.362371629,0.327752971132072,0.451868533140756,3.77579466918348,4.91778780245631,42.2389025688171,42.0906355322861,47.5308667127847,62.0076419304877,69.9090259682511,0,0,0,0.003533569,0.005593322683126,FALSE,-214371.4965089,41963.3641228,FALSE
808,0,46,53879,1,0,0,0,1,3000,0.3430406459,-0.02347436872038,0.123111547629097,-1.58443775384043,-1.14175992903171,83.0820892106241,83.9911760816387,80.540284763331,78.7579506277424,77.183325139436,2,0.302040816,0.37037037,0.4204947,0.008919043466449,TRUE,-262149.3179967,-31237.8362892,TRUE
809,1,28,45326,1,1,0,1,0,3000,0.3309269342,0.13592485974034,0.132829793473887,-0.699506632001454,-0.099825044587227,NA,NA,84.1212489570987,65.4502643744151,67.8580167009469,0,0.093877551,0.085185185,0.081272085,0.020037915557623,FALSE,-242214.9709975,59579.3161051,FALSE
810,0,70,40472,1,0,0,1,1,3000,0.3417657336,0.209925688395926,0.575450983104117,2.04515551449349,3.17229791959353,73.2352941176471,70.9967105263158,70.1313841628213,73.420275482555,76.8786099904777,0,0.685714286,0.72962963,0.759717314,0.011367688886821,TRUE,-256210.2247666,36435.4770485,FALSE
811,0,25,71549,1,0,0,0,1,2250,0.3438628225,0.236883922824228,0.592696163389935,1.44332364638153,2.61676655509569,68.6046524895562,67.8061641965594,58.8768920985372,61.6061897837641,59.9257348426993,0,0.020408163,0.02962963,0.028268551,0.009220849722624,FALSE,-71797.6689932,-227868.4438922,FALSE
812,1,45,66663,1,0,0,0,1,4250,0.344659338,0.261417380925436,0.542274104269187,2.51659597959888,3.6649468027935,38.8291092408009,37.7099737216494,39.4998058851038,42.1662461744783,42.4100639507664,0,0.012244898,0.014814815,0.021201413,0.017551669850945,FALSE,-280583.4416419,-165282.007665,FALSE
813,0,27,94474,0,0,0,0,1,4250,0.3087926944,0.372868203615707,0.553842428614111,5.19404800317901,6.42955132980883,69.3434466019417,69.7868497109827,69.6048053134081,69.6759151822898,70.4554747095318,1,0.440816327,0.440740741,0.501766784,0.027102554216981,TRUE,197584.1860789,-261293.3545154,TRUE
814,1,21,67059,1,1,0,0,1,1250,0.4543442495,0.35443395670954,0.255411073150004,1.96795144562531,3.03214072498485,NA,63.75,66.1091307432755,67.9293383461472,67.0299846289835,0,0,0,0,0.01289265230298,TRUE,-149991.0363743,-166958.8624435,FALSE
815,1,43,15907,0,1,0,0,0,500,0.2576527704,0.261494080675684,-0.416881108852909,2.31246553738594,2.41473127960872,47.4482420608401,47.7408009028223,47.7836341590501,49.1447008129002,50.3484442826295,0,0.289795918,0.359259259,0.667844523,0.027236895635724,FALSE,233040.4897534,110465.8566766,FALSE
816,0,40,89077,1,1,0,1,0,3000,0.3419643966,-0.039701456038332,0.044910473529006,1.55983058028387,1.90700399437454,NA,58.1624380747477,61.1313520746956,61.0440976835747,60.6202835057159,0,0.110204082,0.1,0.098939929,0.035144038498402,FALSE,-39358.6481885,-289701.7168241,FALSE
817,1,24,88521,1,0,0,1,0,4250,0.3429262451,0.428845061366069,0.358724760702852,4.08973758462968,5.2202336517986,70.3657894736842,69.9753552397869,65.2946490410165,62.9637523121404,62.2430229724186,0,0.081632653,0.081481481,0.077738516,0.008007644675672,TRUE,-76564.7459202,-322310.7353719,FALSE
818,0,25,56068,1,0,0,0,1,3000,0.3983477647,0.52983874640434,0.770963150475769,1.4558328986049,3.15498256018501,NA,35.9302134513855,48.7359602771588,48.4039010498724,47.3126542717468,17,0.27755102,0.266666667,0.286219081,0.012180327437818,TRUE,-206508.4056519,-67791.8918371,TRUE
819,1,35,60311,1,1,0,0,1,7000,0.325735139,0.061203891581313,0.604001950747134,3.08381131041834,4.07475229174679,NA,NA,76.3002612718972,73.2567409776889,66.0397578831023,3,0.240816327,0.237037037,0.250883392,0.019267257302999,TRUE,-129853.2100787,-97225.5143511,TRUE
820,0,69,23946,1,1,0,0,1,1750,0.301411471,-0.35332370375527,-0.104969795108738,-0.110229495238296,-0.267111523102304,55.9863184079602,57.4329411764706,57.5160110571157,58.8382292030987,60.555139692232,0,0.240816327,0.225925926,0.233215548,0.007246376946568,FALSE,45814.0090737,332123.2280997,FALSE
821,1,40,86415,1,0,0,0,1,3000,0.3432911047,0.315811843329099,0.700774967562322,1.25433065885062,2.61420857444204,72.1763392857143,71.753006012024,71.3911319834106,70.7680557842218,69.4642731599373,0,0.004081633,0.003703704,0.007067138,0.01307248044759,TRUE,37350.3908855,-303745.496758,FALSE
822,1,44,12683,1,0,0,1,1,3000,0.3321177293,0.08720122333201,0.302444143352523,5.36894285565903,6.09070595164356,NA,NA,49.6900070661311,49.4706285110394,49.5562538062753,0,0.714285714,0.777777778,1,0.021933659911156,FALSE,207522.1081103,171908.0987832,FALSE
823,0,66,19348,0,0,0,1,0,2250,0.364035213,0.004367999931441,0.648130232573253,1.17679407235481,2.1933275178595,51.7869054365133,51.8196251591266,51.9608071504474,52.1731475745966,52.393485733325,0,0.167346939,0.22962963,0.265017668,0.007246376946568,FALSE,93157.0699173,247182.1029024,FALSE
824,1,28,56283,0,1,0,1,0,7000,0.3528364614,0.525571344872828,0.39427559184538,2.89296417665063,4.16564757476884,41.7509419762435,42.4185700582261,42.7807484150169,46.5810716545499,45.1949727890707,0,0.281632653,0.281481481,0.349823322,0.025537258014083,TRUE,-214720.9699842,-81173.0484178,FALSE
825,0,38,6785,1,1,1,1,1,4250,0.3422653848,0.100201981226397,0.467072481087716,1.54581883189827,2.45535867901238,62.1776416539051,63.0221615628905,57.2689807133429,58.4881527705072,64.3360504992384,0,0.453061224,0.474074074,0.593639576,0.012488422915339,FALSE,131297.6429187,94135.5281316,FALSE
826,0,32,95508,1,0,0,0,1,1250,0.3484518239,0.256171346402936,0.552625925245024,4.74836518895978,5.90561428450774,37.888780077766,38.5137602340343,39.6674859031113,45.0372342940695,47.834898252503,0,0.093877551,0.092592593,0.088339223,0.002386550186202,FALSE,101539.8881977,-120119.5839837,FALSE
827,0,55,99885,0,0,0,0,1,2250,0.3558388236,0.393917634660213,0.279333379976344,3.95834839788131,4.98743823611787,70.6388501170816,68.1106242457523,73.9752748234774,72.7314088886736,70.7779312360936,0,0.289795918,0.311111111,0.296819788,1.88242851e-07,TRUE,16996.3138127,-22394.3091778,FALSE
828,0,31,51597,0,0,0,0,0,4250,0.3386416932,0.105577833264184,0.275901623278184,5.29765988808047,6.01778103782284,38.6421394348145,38.6421394348145,44.0610044495133,46.4920856628418,49.8737967560309,0,0.648979592,0.681481481,0.745583039,0.005673706531525,FALSE,-196465.3451539,-10890.2431349,FALSE
829,0,51,53842,1,0,0,0,1,4250,0.3631183682,-0.000868290507576,0.568566377090816,2.28959355839947,3.22041001318271,74,72.7960526315789,72.4972493345633,75.674514337748,78.9967397591663,0,0.293877551,0.32962963,0.360424028,0.020387202501297,FALSE,-235212.3015142,-12219.2187419,FALSE
830,1,37,66663,1,0,0,0,1,7000,0.344659338,0.261417380925436,0.542274104269187,2.51659597959888,3.6649468027935,38.8291092408009,37.7099737216494,39.4998058851038,42.1662461744783,42.4100639507664,0,0.012244898,0.014814815,0.021201413,0.017551669850945,FALSE,-280583.4416419,-165282.007665,FALSE
831,0,69,53359,1,1,0,0,1,3000,0.3501743358,0.024292839872519,0.800707486690141,1.84576804196818,3.02094270433084,87.3965424051431,84.0215837528978,79.69531207643,75.4735084620763,71.746844883924,0,0.293877551,0.32962963,0.360424028,0.010946841910481,TRUE,-250923.9134678,-36671.4547045,FALSE
832,1,49,80809,1,0,0,0,1,2250,0.3592173912,0.120667897655305,0.219360439051555,1.74991134147993,2.44915706938679,NA,NA,66.0026934378061,67.8391817396094,68.5444167440035,55,0.008163265,0.007407407,0.007067138,0.02211500518024,FALSE,78310.358883,-313042.0898018,TRUE
833,0,38,12105,1,0,0,1,0,3000,0.0983904874,0.895786460395313,-1.60596819465045,-2.39443126668854,-3.00622251354368,NA,NA,48.1541483754347,48.3823290526412,47.9856177982311,0,0.714285714,0.777777778,1,0.021385541185737,FALSE,195117.1976061,164952.4536978,FALSE
834,1,57,12355,1,0,0,0,1,4250,0.338709398,0.118657932473203,0.730028235387699,4.46097807554402,5.64837364140492,48.2999992370605,48.2999992370605,48.19491155524,48.1168367001271,48.9977233475513,0,0.714285714,0.777777778,1,0.023329187184572,FALSE,203771.6740147,160964.2332043,FALSE
835,1,54,49393,1,0,0,0,1,4250,0.3581152034,-0.000161653613996,0.173823822173452,2.0750051876902,2.60678255964966,60.8239505395756,59.7584471233287,60.0994998088681,61.4353871186248,61.1909622698381,0,0.057142857,0.051851852,0.049469965,0.007417739368975,TRUE,-153378.0567774,187074.4711156,FALSE
836,0,28,34117,1,0,0,0,1,1250,0.3420349602,-0.570821908428379,-0.133731526782824,-0.922509676946261,-1.28502815195746,NA,NA,57.1889496197054,57.993047131265,57.1808906641562,0,0.346938776,0.322222222,0.310954064,0.010732658207417,FALSE,-70267.848293,35636.1161217,FALSE
837,0,59,36289,1,0,0,0,0,1750,0.3494726956,0.266829610193919,0.440982288525656,4.26195162034646,5.31923621466604,53.1253168894982,53.2430700520753,54.816386276941,51.4809838536508,51.3257869310951,0,0.06122449,0.055555556,0.053003534,0.01909276843071,TRUE,-44688.9633073,-13413.4556553,FALSE
838,0,68,6132,1,0,0,1,1,3000,0.3572065238,0.202293274134045,0.342428973920884,1.68744919548562,2.58937796734055,91.8461538461538,88.8098362156602,91.3338427488399,90.8868407741835,89.054312995258,19,0.142857143,0.140740741,0.151943463,0.036805022507906,TRUE,103293.5410391,48382.5431993,TRUE
839,0,52,32049,1,0,1,1,1,1750,0.3819263445,0.346393306716692,0.27485316039862,3.76398177421331,4.76715458582862,68.9618181818182,69.4299363057325,69.5017674418605,66.7970573426324,64.2397565234378,0,0.26122449,0.27037037,0.25795053,0.02589843608439,FALSE,-122596.975369,127691.7968034,FALSE
840,0,58,47447,1,0,0,0,1,2250,0.3571547629,0.097335655334488,0.353491505769653,4.87608817087183,5.68407009487597,74.6210526315789,74.5448916408669,74.1981566820276,73.1235111753122,72.3281746356053,0,0.53877551,0.555555556,0.558303887,0.021712271496654,TRUE,-269822.0947728,53552.3636368,FALSE
841,0,40,73630,1,0,0,0,1,3000,0.3584734411,0.355830677646456,0.578960322866491,3.29198777425652,4.58525221586947,67.3825803484235,68.7977867126465,66.6881642566054,56.0830392414849,58.1000530798251,0,0.020408163,0.02962963,0.028268551,0.022230386734009,FALSE,-78219.3644079,-242149.0434952,FALSE
842,0,40,55299,1,1,0,0,1,3000,0.2662127376,0.683440088240431,0.092131727576711,-0.025729291571223,1.01605526184592,56.665276160607,61.8423179626465,62.361246463516,65.2791933834713,63.3301190354783,0,0.27755102,0.292592593,0.360424028,0.017448175698519,TRUE,-155506.6358124,-118785.5616596,FALSE
843,0,34,63450,1,1,0,0,1,1750,0.3468485891,-0.05465647706284,0.397002172111445,-0.488462493123429,0.200731791025176,NA,NA,67.8570733596,67.0787858672284,66.1956488070162,0,0.469387755,0.459259259,0.466431095,0.008795010857284,TRUE,-112534.9996723,-95814.0995756,FALSE
844,1,41,50829,1,1,1,1,0,7000,0.3556511113,0.148935806551346,0.002822982594608,-1.77633085234406,-1.26892095189811,85.7333333333333,86.205298013245,84.2726274165202,82.1754913344592,83.5927377633626,5,0.310204082,0.333333333,0.38869258,0.018755432218313,FALSE,-254546.5094059,3385.9365667,TRUE
845,0,54,70806,1,0,0,0,1,2250,0.344722715,0.33260760639789,0.527938061388902,3.38340093659475,4.58866931938154,82.5,81.7799999937719,67.8826776137327,62.1960334931218,59.978215555416,0,0.179591837,0.174074074,0.190812721,0.018566528335214,FALSE,-96347.4091855,-236310.3768274,FALSE
846,1,53,41564,1,1,0,0,1,1750,0.3219863476,0.312464489429983,0.452901564359111,4.12236064636078,5.20971304774987,80.0965909090909,80.90058910162,80.7342012133468,80.4109177544341,80.0270599613164,0,0.265306122,0.274074074,0.275618375,0.021418277174234,TRUE,-271319.4848995,31566.1494548,FALSE
847,1,28,80809,1,0,1,1,0,2250,0.3592173912,0.120667897655305,0.219360439051555,1.74991134147993,2.44915706938679,NA,NA,66.0026934378061,67.8391817396094,68.5444167440035,55,0.008163265,0.007407407,0.007067138,0.02211500518024,FALSE,78310.358883,-313042.0898018,TRUE
848,1,20,73230,1,0,0,0,1,3000,0.3466629046,0.43988773787181,0.488813953688473,3.49891418773041,4.77427878389069,54.2166666666667,51.0525291828794,45.3361981010175,47.8668675138275,53.227830777813,0,0.028571429,0.02962963,0.042402827,0.040343917906284,FALSE,-76854.6486497,-261502.302137,FALSE
849,1,51,71638,1,0,0,1,1,7000,0.3118760077,-0.089039341189485,0.318427687868672,1.96564950054822,2.50691385492741,77.7945656549363,70.2290485974016,68.699615171243,64.8028282150194,61.1354569951441,0,0.179591837,0.174074074,0.190812721,0.018566528335214,FALSE,-94801.0741475,-233952.8227029,FALSE
850,0,33,99427,1,0,0,0,1,500,0.3394285899,0.122017854079775,0.438929247349581,1.91235628155062,2.81273197287998,73.5475612733422,73.8313791998501,86.2650771706146,81.7349737208585,79.6672389984231,0,0.081632653,0.085185185,0.084805654,0.035509098321199,TRUE,56047.7576056,1507.1826917,FALSE
851,0,46,40593,1,1,1,1,1,4250,0.3565325548,0.128305229310009,0.416423634732379,1.06498544123628,1.96624686007867,74.7096774193548,72.5421686746988,70.8848174778761,79.361041960377,80.5468804493481,0,0.685714286,0.72962963,0.759717314,0.016489215195179,TRUE,-253564.5968293,22075.7636012,FALSE
852,0,42,83395,1,0,1,1,1,4250,0.3562752424,0.330827296017033,0.449276017052335,4.74921276003911,5.88559131550848,72.5,72,68.4444444444444,69.8380281690141,70.1456333973129,0,0.004081633,0.011111111,0.010600707,0.007259860169142,FALSE,185346.169688,-347618.4892793,FALSE
853,1,61,71254,1,0,0,0,1,1750,0.3837305904,0.426892021033868,0.683568274218188,2.28239397590908,3.77658486156114,62.5484340133927,65.2311892994663,61.1146335922125,60.8362948448833,63.0281709488784,0,0.179591837,0.174074074,0.190812721,0.023233957588673,FALSE,-108393.3420749,-239136.5071785,FALSE
854,0,45,48282,1,0,0,0,1,3000,0.380324538,0.220568512643313,0.62812136849732,2.11341352860925,3.34242794774988,61.5352702371642,61.8920514056717,61.5787193169279,60.4628129580941,61.1905187098188,0,0.167346939,0.151851852,0.151943463,0.012558346614242,TRUE,-203433.0263437,134555.7646126,FALSE
856,1,56,61200,0,1,0,0,1,7000,0.2702105995,-0.320060071145468,0.026028549020838,-1.83771940067266,-1.86154032329729,79.3464566929134,79.0083517606279,73.0600158328241,67.7947481814071,64.6014186204785,0,0.346938776,0.392592593,0.38869258,0.027356887236238,FALSE,-118983.3737029,-64474.3657072,FALSE
857,1,67,63619,0,1,0,0,0,3000,0.3497461755,0.307835137618043,0.380840901372778,3.85514181926685,4.89356403375767,58.0384247878502,60.0891797987081,57.1339775998141,57.0407164809102,56.5877752552945,0,0.469387755,0.459259259,0.466431095,0.007246376946568,FALSE,-80554.691849,-86807.5863414,FALSE
858,0,28,70619,1,1,0,0,1,4250,0.3365789069,0.086088766056459,0.521582458376777,0.827312133838834,1.77156226517207,NA,34.8890248616536,44.8463108900677,57.9110647052436,58.9736297834366,0,0.440816327,0.42962963,0.448763251,0.030756635591388,FALSE,-94024.1880132,-249863.4137087,FALSE
859,0,39,14532,1,0,0,0,1,2250,0.3462257385,0.27853940491594,0.439725449867887,2.13371833415058,3.19820892743441,47.9695467536832,48.408539438379,47.8820130247931,46.7711716729979,46.9399889689376,0,0.269387755,0.359259259,0.462897527,0.013238023035228,TRUE,183916.6711535,155674.2689782,FALSE
860,1,55,33613,1,1,0,0,1,1750,0.3855977925,0.408834718438183,0.666899366703156,3.75626835705576,5.2176002346971,NA,73.781028638806,70.0355768874764,68.9628767873373,64.9867042123008,0,0.408163265,0.388888889,0.374558304,0.016810713335872,FALSE,-135674.018844,118202.7576809,FALSE
861,1,38,31515,1,0,0,0,1,3000,0.3501989687,0.152528945450483,0.446705974139829,3.64933949887264,4.59877338716295,80.1334524834906,78.7538939187693,73.2658635422915,70.287196432205,68.1560952661046,0,0.681632653,0.633333333,0.61130742,0.006852611433715,TRUE,-75241.3051513,160287.7917787,FALSE
862,1,27,23683,0,0,0,0,1,2250,0.3075677748,0.159919549165471,0.255211257761475,0.686898654336733,1.40959723606368,59.5000002825702,59.6541181452134,62.9002159403226,63.9567517618731,63.5378120865743,0,0.12244898,0.114814815,0.113074205,0.007246376946568,FALSE,15918.473885,337473.6136442,FALSE
863,0,54,12681,1,0,0,0,1,2250,0.3280564017,0.311180659411218,1.03208118334536,0.14843757371287,1.81975581816945,NA,48.2999992370606,50.3998541529823,49.7750736058816,49.6871871931217,0,0.714285714,0.777777778,1,0.021933659911156,FALSE,205809.10341,175134.5906638,FALSE
864,0,30,75378,1,0,0,0,0,3000,0.2932624036,0.48451467128724,1.39852523949728,0.947986245727482,3.124288560112,49.9802088056292,49.7479767177416,49.457636665766,60.2075382200716,66.0965636882619,0,0.004081633,0.003703704,0.003533569,0.021731140092015,FALSE,-129796.3749413,-245986.3346212,FALSE
865,1,66,1157,1,0,0,0,1,1750,0.343363805,0.05020863861508,0.471126621440617,2.20260950204681,3.06730856710251,77.5599556338868,66.7761627906977,62.8802919281854,62.0334732459616,62.8259635732172,528,0.542857143,0.525925926,0.621908127,0.01874784193933,TRUE,221851.7270021,11935.6312749,TRUE
866,1,43,83734,1,0,0,0,1,1750,0.3450657659,0.29596017906904,0.756190409085509,2.85567796810898,4.25289432216353,NA,NA,NA,68.7470703125,71.0092276144908,4,0.040816327,0.048148148,0.067137809,0.013327703811228,FALSE,99638.8094898,-360079.1302632,TRUE
867,1,37,86153,1,0,1,0,1,1250,0.4004198586,0.385490683973114,0.211123353879718,3.11883204970752,4.11586594616035,NA,73.7142857142857,72.2594217862674,69.6476703757362,68.6568547778602,0,0.016326531,0.014814815,0.017667845,0.015382559038699,FALSE,29824.6331141,-291526.8621325,FALSE
868,0,62,31134,1,0,0,1,0,2250,0.3728373722,0.067249617545322,0.20830579445389,3.46646710597623,4.11485989017544,88.5,88.5,79.3054618769822,77.468059702758,73.9454120438517,5,0.191836735,0.177777778,0.173144876,0.008097725920379,FALSE,-37481.2102671,127644.6312862,TRUE
869,0,54,83128,1,0,0,0,1,4250,0.3387576276,0.132957196084679,0.468822244485147,3.8365605283514,4.77709759652123,54,60.75,70.4647887323944,67.9810745937962,69.8193458879185,0,0.036734694,0.048148148,0.074204947,0.007246387656778,FALSE,132085.6249983,-337239.1982143,FALSE
870,1,65,74223,1,0,1,1,1,3000,0.352861264,0.048857505504027,0.3790925148434,-0.121459848942235,0.659351435405192,69.9782608695652,70.521897810219,68.2866321772639,65.4302907641124,64.3590310425313,0,0.330612245,0.377777778,0.38869258,0.014625677838922,TRUE,-92987.7705859,-210424.0833301,FALSE
